Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ,L2 ,L3 ,L4 ,L5 ,Comment,Sample Name
Unknown,20220125_DR_UMETAB235_Blank13_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank13_POS
Unknown,20220125_DR_UMETAB235_QC9_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC9_POS
Unknown,20220125_DR_UMETAB235_27_WT_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:C3,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_27_WT_5_POS
Unknown,20220125_DR_UMETAB235_5_WT_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:A5,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_5_WT_30_POS
Unknown,20220125_DR_UMETAB235_36_sapF_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:C12,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_36_sapF_5_POS
Unknown,20220125_DR_UMETAB235_31_uraA_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:C7,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_31_uraA_5_POS
Unknown,20220125_DR_UMETAB235_85_ydfJ_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:H4,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_85_ydfJ_0_POS
Unknown,20220125_DR_UMETAB235_Blank14_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank14_POS
Unknown,20220125_DR_UMETAB235_QC10_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC10_POS
Unknown,20220125_DR_UMETAB235_86_ydfJ_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:H5,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_86_ydfJ_0_POS
Unknown,20220125_DR_UMETAB235_37_WT_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:D1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_37_WT_0_POS
Unknown,20220125_DR_UMETAB235_24_sapF_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B12,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_24_sapF_15_POS
Unknown,20220125_DR_UMETAB235_15_WT_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B3,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_15_WT_15_POS
Unknown,20220125_DR_UMETAB235_16_WT_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B4,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_16_WT_15_POS
Unknown,20220125_DR_UMETAB235_61_ybhE_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:F2,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_61_ybhE_15_POS
Unknown,20220125_DR_UMETAB235_Blank15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank15_POS
Unknown,20220125_DR_UMETAB235_QC11_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC11_POS
Unknown,20220125_DR_UMETAB235_40_WT_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:D4,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_40_WT_0_POS
Unknown,20220125_DR_UMETAB235_66_Ser_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:F7,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_66_Ser_15_POS
Unknown,20220125_DR_UMETAB235_33_uraA_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:C9,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_33_uraA_5_POS
Unknown,20220125_DR_UMETAB235_59_Pooled_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_59_Pooled_POS
Unknown,20220125_DR_UMETAB235_17_WT_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B5,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_17_WT_15_POS
Unknown,20220125_DR_UMETAB235_Blank16_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank16_POS
Unknown,20220125_DR_UMETAB235_QC12_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC12_POS
Unknown,20220125_DR_UMETAB235_20_uraA_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B8,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_20_uraA_15_POS
Unknown,20220125_DR_UMETAB235_55_Ser_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E7,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_55_Ser_30_POS
Unknown,20220125_DR_UMETAB235_9_uraA_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:A9,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_9_uraA_30_POS
Unknown,20220125_DR_UMETAB235_48_sapF_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:D12,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_48_sapF_0_POS
Unknown,20220125_DR_UMETAB235_82_ybhE_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:H1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_82_ybhE_0_POS
Unknown,20220125_DR_UMETAB235_29_WT_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:C5,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_29_WT_5_POS
Unknown,20220125_DR_UMETAB235_Blank17_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank17_POS
Unknown,20220125_DR_UMETAB235_QC13_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC13_POS
Unknown,20220125_DR_UMETAB235_72_ybhE_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:G2,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_72_ybhE_5_POS
Unknown,20220125_DR_UMETAB235_43_uraA_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:D7,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_43_uraA_0_POS
Unknown,20220125_DR_UMETAB235_35_sapF_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:C11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_35_sapF_5_POS
Unknown,20220125_DR_UMETAB235_83_ybhE_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:H2,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_83_ybhE_0_POS
Unknown,20220125_DR_UMETAB235_62_ybhE_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:F3,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_62_ybhE_15_POS
Unknown,20220125_DR_UMETAB235_63_ydfJ_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:F4,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_63_ydfJ_15_POS
Unknown,20220125_DR_UMETAB235_Blank18_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank18_POS
Unknown,20220125_DR_UMETAB235_QC14_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC14_POS
Unknown,20220125_DR_UMETAB235_45_uraA_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:D9,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_45_uraA_0_POS
Unknown,20220125_DR_UMETAB235_4_WT_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:A4,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_4_WT_30_POS
Unknown,20220125_DR_UMETAB235_53_ydfJ_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E5,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_53_ydfJ_30_POS
Unknown,20220125_DR_UMETAB235_70_Pooled_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:F11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_70_Pooled_POS
Unknown,20220125_DR_UMETAB235_79_Ser_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:G9,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_79_Ser_5_POS
Unknown,20220125_DR_UMETAB235_76_ydfJ_5_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:G6,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_76_ydfJ_5_POS
Unknown,20220125_DR_UMETAB235_Blank19_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank19_POS
Unknown,20220125_DR_UMETAB235_QC15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC15_POS
Unknown,20220125_DR_UMETAB235_1_WT_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_1_WT_30_POS
Unknown,20220125_DR_UMETAB235_39_WT_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:D3,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_39_WT_0_POS
Unknown,20220125_DR_UMETAB235_88_Ser_0_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:H7,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_88_Ser_0_POS
Unknown,20220125_DR_UMETAB235_21_uraA_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B9,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_21_uraA_15_POS
Unknown,20220125_DR_UMETAB235_50_ybhE_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E2,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_50_ybhE_30_POS
Unknown,20220125_DR_UMETAB235_14_WT_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:B2,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_14_WT_15_POS
Unknown,20220125_DR_UMETAB235_Blank20_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank20_POS
Unknown,20220125_DR_UMETAB235_QC16_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC16_POS
Unknown,20220125_DR_UMETAB235_67_Ser_15_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:F8,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_67_Ser_15_POS
Unknown,20220125_DR_UMETAB235_11_sapF_30_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:A11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_11_sapF_30_POS
Unknown,20220125_DR_UMETAB235_QC17_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,G:E11,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_QC17_POS
Unknown,20220125_DR_UMETAB235_Blank21_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank21_POS
Unknown,20220125_DR_UMETAB235_Blank22_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank22_POS
Unknown,20220125_DR_UMETAB235_Blank23_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank23_POS
Unknown,20220125_DR_UMETAB235_Blank24_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank24_POS
Unknown,20220125_DR_UMETAB235_Blank25_POS,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank25_POS
Blank,Dummy,,D:\20220125_DR_UMETAB235_LJM\20220125_DR_UMETAB235_LJM_AquireX_POS,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20220125_DR_UMETAB235_Blank25_POS
