Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 Study,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,20230214_DR_UMETAB310_Ac-C18_45_mdlA_30_3_POS,91,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_10_ybbW_0_1_POS,92,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_54_ynfM_0_3_POS,93,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_73_yidE_15_1_POS,94,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_87_yidE_30_3_POS,95,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H3,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_78_ynfM_15_3_POS,96,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank12_POS,97,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC10_POS,98,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_1_WT_0_1_POS,99,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_47_ybbW_30_2_POS,100,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_82_WashGlucose_3_POS,101,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:G10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_22_ybbW_5_1_POS,102,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_66_ynfM_5_3_POS,103,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F6,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_37_WT_30_1_POS,104,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:D1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_52_ynfM_0_1_POS,105,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E4,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_21_mdlA_5_3_POS,106,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B9,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_14_WT_5_2_POS,107,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:B2,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_70_WashGlucose_2_POS,108,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:F10,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_4_dcuD_0_1_POS,109,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:A4,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_92_Ser_30_2_POS,110,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:H8,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank13_POS,111,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC11_POS,112,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC_POS_MS2_ID_01,113,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\POS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC_POS_MS2_ID_02,114,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\POS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_QC_POS_MS2_ID_03,115,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\POS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal,,,G:E11,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank14_POS,116,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank15_POS,117,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20230214_DR_UMETAB310_Ac-C18_Blank16_POS,118,D:\20230214_DR_UMETAB310_MR,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_POS_70-1000Da_R120_RSCal_ex-incl,,,R:A1,1,,0,0,0,0,,,,,,,
