Bracket Type=4,,,,,,,,,,,,,,,,,,,,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 Study,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_72_ynfM_30_3,179,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:F12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_13_dcuD_0_1,180,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:B1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_80_Ser_15_2,181,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:G8,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_4_WT_5_1,182,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:A4,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_2_WT_0_2,183,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:A2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_67_ynfM_15_1,184,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:F7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_30_mdlA_5_3,185,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:C6,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_38_ybbW_0_2,186,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:D2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_7_WT_15_1,187,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:A7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_17_dcuD_5_2,188,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:B5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_23_dcuD_30_2,189,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:B11,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_5_WT_5_2,190,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:A5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_65_ynfM_5_2,191,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:F5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_53_yidE_5_2,192,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:E5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_60_yidE_30_3,193,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:E12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank7,194,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_QC5,195,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_QC-mix-i4,196,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,R:A2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_24_dcuD_30_3,197,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:B12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_51_yidE_0_3,198,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:E3,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_78_Ser_5_3,199,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:G6,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_73_Ser_0_1,200,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:G1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_37_ybbW_0_1,201,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:D1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_79_Ser_15_1,202,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:G7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_63_ynfM_0_3,203,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:F3,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_1_WT_0_1,204,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:A1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_48_ybbW_30_3,205,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:D12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_26_mdlA_0_2,206,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:C2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_19_dcuD_15_1,207,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:B7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_82_Ser_30_1,208,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:G10,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_QC6,209,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate1_QC_MS2-i1,210,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal_SValve,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate1_QC_MS2-i2,211,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal_SValve,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate1_QC_MS2-i3,212,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal_SValve,,,G:H2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_PBS-wash-i2,213,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,R:B1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_Blank8,214,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_NEG_UMETAB384_Plate100_QC-mix-i5,215,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_NEG_70-1000Da_MS1_120k_RSCal_SValve,,,R:A2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_Blank_11,216,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,R:A1,1,,0,0,0,0,,,,,,,
