Bracket Type=4,,,,,,,,,,,,,,,,,,,,
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 Study,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_72_ynfM_30_3,72,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:F12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_13_dcuD_0_1,73,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:B1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_80_Ser_15_2,74,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:G8,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_4_WT_5_1,75,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:A4,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_2_WT_0_2,76,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:A2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_67_ynfM_15_1,77,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:F7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_30_mdlA_5_3,78,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:C6,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_38_ybbW_0_2,79,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:D2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_7_WT_15_1,80,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:A7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_17_dcuD_5_2,81,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:B5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_23_dcuD_30_2,82,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:B11,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_5_WT_5_2,83,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:A5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_65_ynfM_5_2,84,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:F5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_53_yidE_5_2,85,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:E5,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_60_yidE_30_3,86,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:E12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_Blank7,87,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_QC5,88,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_QC-mix-i4,89,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,R:A2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_24_dcuD_30_3,90,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:B12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_51_yidE_0_3,91,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:E3,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_78_Ser_5_3,92,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:G6,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_73_Ser_0_1,93,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:G1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_37_ybbW_0_1,94,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:D1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_79_Ser_15_1,95,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:G7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_63_ynfM_0_3,96,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:F3,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_1_WT_0_1,97,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:A1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_48_ybbW_30_3,98,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:D12,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_26_mdlA_0_2,99,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:C2,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_19_dcuD_15_1,100,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:B7,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_82_Ser_30_1,101,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:G10,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_QC6,102,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate1_QC_MS2-i1,103,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal_SValve,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate1_QC_MS2-i2,104,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal_SValve,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate1_QC_MS2-i3,105,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS2Stepped_MITAuto-54_R120-30k_RSCal_SValve,,,G:H1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_PBS-wash-i2,106,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,R:B1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_Blank8,107,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,R:A1,1,,0,0,0,0,,,,,,,
Unknown,20231006_Ac-C18_POS_UMETAB384_Plate100_QC-mix-i5,108,D:\20231006_DR_UMETAB384_MR,C:\Xcalibur\methods\Daniela\UMETAB_Unpolar Assay_C18-BEH_GC_10cm\Acidic_Conditions\LC-MS\BEH18GC_10cm_12-7m_POS_70-1000Da_MS1_120k_RSCal_SValve,,,R:A2,1,,0,0,0,0,,,,,,,
